,BusinessNum,agentName,appReferenceNumber,applicantName,applicationDate,applicationNumber,applicationStatus,articleName,designMainClassification,designNumber,dsShpClssCd,internationalRegisterDate,internationalRegisterNumber,inventorName,openDate,openNumber,priorityDate,priorityNumber,publicationDate,publicationNumber,regReferenceNumber,registrationDate,registrationNumber
3449,2208108474,"['문기상', '조기호']",,['에스케이 주식회사'],1986-03-25,3.02E+12,소멸,윤활유통,['F452C'],M01,['F452C'],,,['정신택'],,,,,1987-04-09,,,1987-03-06,3.00E+12
3450,2208108474,"['문기상', '조기호']",,['에스케이 주식회사'],1987-08-25,3.02E+12,소멸,윤활유통,['F452C'],M01,['F452C'],,,['정신택'],,,,,,,,1988-10-12,3.00E+12
3451,2208108474,['이철'],,['에스케이 주식회사'],1989-02-20,3.02E+12,소멸,자동차용윤활유포장용깡통,['F452C'],M01,['F452C'],,,['유동우'],,,,,1990-04-20,,,1990-03-15,3.00E+12
3452,2208108474,['이철'],,['에스케이 주식회사'],1991-03-28,3.02E+12,소멸,자전거용미등,['D37121'],M01,"['D37121', 'D37121T']",,,['김용갑'],,,,,1992-04-27,,,1992-03-26,3.00E+12
3453,2208108474,"['문기상', '조기호']",,['에스케이 주식회사'],1984-07-31,3.02E+12,소멸,윤활유통,['F452B'],M01,['F452B'],,,['김항덕'],,,,,1985-09-19,,,1985-07-30,3.00E+12
3454,2208108474,"['문기상', '조기호']",,['에스케이 주식회사'],1983-09-12,3.02E+12,소멸,포장용깡통,['F452C'],M01,['F452C'],,,['정우광'],,,1983-07-21,,1984-09-08,,,1984-07-20,3.00E+12
3455,2208108474,"['문기상', '조기호']",,['에스케이 주식회사'],1984-08-03,3.02E+12,소멸,포장용깡통,['F452C'],M01,['F452C'],,,['김항덕'],,,,,1985-11-25,,,1985-09-19,3.00E+12
3456,2208108474,"['이철', '염승윤', '윤창일']",,['에스케이 주식회사'],1995-05-22,3.02E+12,소멸,화분용방충대,['K3150'],M01,"['K3150', 'K3150T']",,,['이재환'],,,,,1996-10-11,,,1996-08-21,3.00E+12
3457,2208108474,"['이노성', '강성균', '신운철']",,['에스케이 주식회사'],2006-07-18,3.02E+12,소멸,무선 신용카드 조회기용 무선 핸디터미널,['H56'],M01,['H56'],,,"['이재철', '오승철']",,,,,2007-02-27,,,2007-02-21,3.00E+12
3458,2208108474,"['이철', '염승윤']",,['에스케이 주식회사'],1997-03-05,3.02E+12,소멸,전기점화장치 하우징,['K8292'],M01,['K8292'],,,['문찬호'],,,,,1998-06-01,,,1998-03-31,3.00E+12
3459,2208108474,"['권오식', '박창희']",,['에스케이 주식회사'],2005-01-27,3.02E+12,소멸,배기가스 정화기,['K8295'],M01,['K8295'],,,"['정홍석', '조연근']",,,,,2005-09-20,,,2005-09-12,3.00E+12
3460,2208108474,"['권오식', '박창희']",,['에스케이 주식회사'],2005-01-29,3.02E+12,소멸,배기가스 정화기,['K8295'],M01,['K8295'],,,"['정홍석', '조연근']",,,,,2005-11-04,,,2005-10-28,3.00E+12
3461,2208108474,['특허법인 천지'],,"['에스케이 주식회사', '세너지 주식회사']",2012-08-14,3.02E+12,소멸,에어컨디셔너용 냉각공기 유도판,['D4390'],M01,['D4390'],,,"['정영혁', '문종철', '이용행', '임경진', '장명훈']",,,,,2014-08-05,,,2014-07-29,3.01E+12
3462,2208108474,"['이철', '염승윤']",,['에스케이 주식회사'],1997-06-03,3.02E+12,소멸,주유소용 조명간판,['F510B'],M01,['F510B'],,,['구창용'],,,,,1998-06-01,,,1998-03-31,3.00E+12
3463,2208108474,"['문기상', '조기호']",,['에스케이 주식회사'],1983-09-12,3.02E+12,소멸,포장용깡통,['F452C'],M01,['F452C'],,,['정우광'],,,,,1984-09-05,,,1984-07-20,3.00E+12
3464,2208108474,['이철'],,['에스케이 주식회사'],1989-11-22,3.02E+12,소멸,폴사인용광고판,['F510A'],M01,['F510A'],,,['양규성'],,,,,1990-12-08,,,1990-11-05,3.00E+12
3465,2208108474,['이철'],,['에스케이 주식회사'],1988-07-23,3.02E+12,소멸,포장용용기,['F4620'],M01,"['F4620A', 'F4620']",,,['유동우'],,,,,1989-09-30,,,1989-08-01,3.00E+12
3466,2208108474,['이철'],,['에스케이 주식회사'],1989-02-20,3.02E+12,소멸,자동차용윤활유포장용깡통,['F452B'],M01,['F452B'],,,['유동우'],,,,,1990-04-20,,,1990-03-15,3.00E+12
3467,2208108474,['이철'],,['에스케이 주식회사'],1989-11-22,3.02E+12,소멸,주유소용지붕,['L311'],M01,"['L311', 'L4210T']",,,['양규성'],,,,,1992-07-31,,,1992-06-19,3.00E+12
3468,2208108474,"['이철', '염승윤', '윤창일']",,['에스케이 주식회사'],1995-05-22,3.02E+12,소멸,물비누용용기,['F4629'],M01,"['F4629', 'F4629T']",,,['이재환'],,,1994-12-28,,1996-12-18,,,1996-10-30,3.00E+12
3469,2208108474,"['이철', '염승윤']",,['에스케이 주식회사'],1997-06-03,3.02E+12,소멸,주유소용 조명간판,['F510A'],M01,['F510A'],,,['구창용'],,,,,1998-06-01,,,1998-03-31,3.00E+12
3470,8998803795,,,,,,,,,,,,,,,,,,,,,,
3471,2200404339,['이만재'],,['주식회사 에이원'],2015-06-23,3.02E+12,등록,직물지,['M1110G'],M001,['M1110G'],,,['이의환'],,,,,2016-03-16,,,2016-03-10,3.01E+12
3472,2200404339,['이만재'],,['주식회사 에이원'],2015-06-23,3.02E+12,등록,직물지,['M1110E'],M001,['M1110E'],,,['이의환'],,,,,2016-02-18,,,2016-02-12,3.01E+12
3473,2200404339,,,['주식회사 에이원'],2009-04-01,3.02E+12,소멸,포장용 포대,['F440B'],M01,['F440B'],,,['정휘호'],,,,,2010-05-11,,,2010-04-29,3.01E+12
3474,1178101480,,,,,,,,,,,,,,,,,,,,,,
3475,1198606196,,,,,,,,,,,,,,,,,,,,,,
3476,2208803836,,,,,,,,,,,,,,,,,,,,,,
3477,3778701681,,,,,,,,,,,,,,,,,,,,,,
3478,2152102396,['남상선'],,['에스케이텔레콤 주식회사'],2009-06-10,3.02E+12,소멸,쇼핑백,['B44C'],M01,['B44C'],,,"['이현수', '김춘수']",,,,,2010-06-09,,,2010-05-28,3.01E+12
3479,2152102396,['남호현'],,['에스케이텔레콤 주식회사'],1998-09-29,3.02E+12,소멸,무선호출수신기,['H3614'],M01,['H3614'],,,['최명석'],,,,,1999-12-15,,,1999-10-16,3.00E+12
3480,2152102396,['남상선'],,['에스케이텔레콤 주식회사'],2009-06-10,3.02E+12,소멸,서류봉투,['F313131'],M01,['F313131'],,,"['이현수', '김춘수']",,,,,2009-08-06,,,2009-07-31,3.01E+12
3481,2152102396,['남호현'],,['에스케이텔레콤 주식회사'],1999-01-25,3.02E+12,소멸,휴대전화기,['H3301B'],M01,['H3301B'],,,['김신구'],,,,,1999-12-15,,,1999-10-21,3.00E+12
3482,2152102396,['박형섭'],,['에스케이텔레콤 주식회사'],1999-03-10,3.02E+12,소멸,휴대전화기,['H3301C'],M01,['H3301C'],,,['김종만'],,,,,2000-03-15,,,2000-01-24,3.00E+12
3483,2152102396,['박형섭'],,['에스케이텔레콤 주식회사'],1999-03-10,3.02E+12,소멸,휴대용전화기보호커버,['H33193'],M01,['H33193'],,,['김태현'],,,,,2000-01-15,,,1999-11-29,3.00E+12
3484,2152102396,['남상선'],,['에스케이텔레콤 주식회사'],2007-01-05,3.02E+12,소멸,핸드폰 거치대,['H33192'],M01,['H33192'],,,['정재원'],,,,,2007-07-19,,,2007-07-12,3.00E+12
3485,2152102396,['김영철'],,['에스케이텔레콤 주식회사'],2006-12-09,3.02E+12,소멸,이동통신용 공중선,['H3110'],M01,['H3110'],,,"['김종열', '신문용', '정장훈', '박성준', '김영팔', '하장용', '이창래', '홍석만']",,,,,2007-08-08,,,2007-08-01,3.00E+12
3486,2152102396,['남호현'],,['에스케이텔레콤 주식회사'],1998-09-29,3.02E+12,소멸,무선호출수신기,['H3614'],M01,['H3614'],,,"['김경민', '이양직']",,,,,1999-09-01,,,1999-06-29,3.00E+12
3487,2152102396,['남상선'],,['에스케이텔레콤 주식회사'],2007-10-10,3.02E+12,소멸,휴대폰 케이스,['H33193'],M01,['H33193'],,,['김윤전'],,,,,2008-05-07,,,2008-04-29,3.00E+12
3488,2152102396,['김영철'],,['에스케이텔레콤 주식회사'],2006-12-09,3.02E+12,소멸,이동통신용 공중선,['H3110'],M01,['H3110'],,,"['김종열', '신문용', '정장훈', '박성준', '김영팔', '하장용', '홍석만']",,,,,2007-07-03,,,2007-06-27,3.00E+12
3489,2152102396,['박형섭'],,['에스케이텔레콤 주식회사'],1998-12-02,3.02E+12,소멸,휴대전화기,['H3301CA'],M01,['H3301CA'],,,['허진'],,,,,2003-03-28,,,1999-09-03,3.00E+12
3490,2152102396,['박형섭'],,['에스케이텔레콤 주식회사'],1999-03-27,3.02E+12,소멸,휴대전화기,['H3301C'],M01,['H3301C'],,,['구본섭'],,,,,2000-01-15,,,1999-11-29,3.00E+12
3491,2152102396,['박형섭'],,['에스케이텔레콤 주식회사'],1999-03-10,3.02E+12,소멸,휴대전화기,['H3301B'],M01,['H3301B'],,,['김종만'],,,,,2000-01-15,,,1999-11-29,3.00E+12
3492,2152102396,['남호현'],,['에스케이텔레콤 주식회사'],1998-09-29,3.02E+12,소멸,무선호출수신기,['H3614'],M01,['H3614'],,,['최명석'],,,,,2000-01-15,,,1999-11-17,3.00E+12
3493,2152102396,['남상선'],,['에스케이텔레콤 주식회사'],2007-01-05,3.02E+12,소멸,휴대전화기용 거치대,"['H33192', 'F5210']",M01,"['H33192A', 'H33192', 'F5210']",,,['정재원'],,,,,2007-12-12,,,2007-12-05,3.00E+12
3494,2152102396,['남상선'],,['에스케이텔레콤 주식회사'],2007-10-10,3.02E+12,소멸,휴대폰 케이스,['H33193'],M01,['H33193'],,,['김윤전'],,,,,2008-03-10,,,2008-02-29,3.00E+12
3495,2152102396,['남상선'],,['에스케이텔레콤 주식회사'],2009-06-09,3.02E+12,소멸,화상디자인이 표시된 휴대전화기,['H3301S'],M01,['H3301S'],,,"['이현수', '김춘수']",,,,,2009-10-19,,,2009-10-12,3.01E+12
3496,2152102396,['남상선'],,['에스케이텔레콤 주식회사'],2005-12-23,3.02E+12,소멸,개인 휴대 단말기,"['H3301CD', 'H540']",M01,"['H3301CD', 'H540']",,,['성승용'],,,,,2006-10-04,,,2006-09-27,3.00E+12
3497,2152102396,['남상선'],,['에스케이텔레콤 주식회사'],2006-12-05,3.02E+12,등록,개인 휴대 단말기,['H3301CB'],M01,['H3301CB'],,,"['이영준', '유종오']",,,,,2007-06-29,,,2007-06-25,3.00E+12
3498,2152102396,['남상선'],,['에스케이텔레콤 주식회사'],2008-12-04,3.02E+12,등록,한글 글자체,['N110'],M01,['N110'],,,['김윤전'],,,,,2009-09-07,,,2009-08-26,3.01E+12
3499,2152102396,['김영철'],,['에스케이텔레콤 주식회사'],2007-09-07,3.02E+12,등록,알에프아이디(RFID) 리더기,['H5440'],M01,['H5440'],,,"['한정희', '김준홍', '이주식']",,,,,2008-08-06,,,2008-07-31,3.01E+12
3500,2152102396,['남상선'],,['에스케이텔레콤 주식회사'],2007-01-31,3.02E+12,등록,화상디자인이 표시된 휴대전화기,['H3301S'],M01,['H3301S'],,,['이윤석'],,,,,2007-08-31,,,2007-08-23,3.00E+12
3501,2152102396,['남상선'],,['에스케이텔레콤 주식회사'],2007-07-09,3.02E+12,등록,화상디자인이 표시된 휴대전화기,['H3301S'],M01,['H3301S'],,,"['김현호', '성진하']",,,,,2007-12-26,,,2007-12-18,3.00E+12
3502,2152102396,['남상선'],,['에스케이텔레콤 주식회사'],2007-07-09,3.02E+12,등록,화상디자인이 표시된 휴대전화기,['H3301S'],M01,['H3301S'],,,['김현호'],,,,,2007-12-26,,,2007-12-18,3.00E+12
3503,2152102396,['남상선'],,['에스케이텔레콤 주식회사'],2008-07-09,3.02E+12,등록,영문자 글자체,['N120'],M01,['N120'],,,['김윤전'],,,,,2009-02-02,,,2009-01-19,3.01E+12
3504,2152102396,"['서만규', '서경민', '전숙현']",,['에스케이텔레콤 주식회사'],2016-04-18,3.02E+12,등록,음성인식 스피커,"['H4131', 'H4131A']",M001,"['H4131A', 'H4131']",,,"['오정혁', '윤기범', '이윤희', '최경철', '이태훈', '김민이', '박윤진']",,,,,2016-11-11,,,2016-11-07,3.01E+12
3505,2152102396,['특허법인 남앤남'],,['에스케이텔레콤 주식회사'],2014-07-24,3.02E+12,등록,대기 오염도 측정기,['J1530'],M001,['J1530'],,,['한정희'],,,,,2015-04-03,,,2015-03-30,3.01E+12
3506,2152102396,"['서만규', '서경민', '전숙현']",,['에스케이텔레콤 주식회사'],2016-08-05,3.02E+12,등록,유심카드,['H4410'],M001,['H4410'],,,['주영민'],,,,,2017-03-13,,,2017-03-06,3.01E+12
3507,2152102396,['박종한'],,['에스케이텔레콤 주식회사'],2014-10-30,3.02E+12,등록,보청기,['J714'],M001,['J714'],,,['조병기'],,,,,2015-06-02,,,2015-05-26,3.01E+12
3508,2152102396,['김영철'],,['에스케이텔레콤 주식회사'],2007-04-23,3.02E+12,소멸,이동통신용 공중선,['H3110'],M01,['H3110'],,,"['이경무', '김종열', '이창래', '임민웅', '정장훈', '김영팔', '하장용', '최성필']",,,,,2008-01-24,,,2008-01-18,3.00E+12
3509,2152102396,['이철희'],,['에스케이텔레콤 주식회사'],2013-02-19,3.02E+12,등록,아이콘이 표시된 휴대용 단말기,['H540S'],M01,['H540S'],,,"['유재환', '구자경', '김대연', '강욱']",,,,,2013-07-26,,,2013-07-22,3.01E+12
3510,2152102396,['특허법인태평양'],,['에스케이텔레콤 주식회사'],2014-02-18,3.02E+12,등록,매장전면 장식 구조물,['L620'],M01,['L620'],,,['곽성천'],,,,,2014-07-15,,,2014-07-09,3.01E+12
3511,2152102396,['특허법인 남앤남'],,['에스케이텔레콤 주식회사'],2014-05-28,3.02E+12,등록,휴대용 정보 단말기,"['H540', 'H3301D', 'J102', 'J230']",M01,"['J102', 'H540', 'H3301D', 'J230']",,,"['이동우', '진규태']",,,,,2014-08-13,,,2014-08-06,3.01E+12
3512,2152102396,['박종한'],,['에스케이텔레콤 주식회사'],2014-05-08,3.02E+12,등록,휴대용 단말기 케이스,"['H592', 'H33193']",M01,"['H592', 'H33193']",,,['주영민'],,,,,2015-02-11,,,2015-02-04,3.01E+12
3513,2152102396,"['이철희', '송해모']",,['에스케이텔레콤 주식회사'],2005-12-29,3.02E+12,소멸,홈 서비스 로봇,['K002'],M01,['K002'],,,"['이창수', '한경희', '박신영', '원성호', '김영길', '양옥렬', '윤송이', '강욱', '정영배']",,,,,2006-09-22,,,2006-09-18,3.00E+12
3514,2152102396,['김영철'],,['에스케이텔레콤 주식회사'],2007-05-15,3.02E+12,등록,화상디자인이 표시된 컴퓨터 모니터,['H4332S'],M01,['H4332S'],,,['조재희'],,,,,2008-03-12,,,2008-03-04,3.00E+12
3515,2152102396,['박종한'],,['에스케이텔레콤 주식회사'],2014-02-17,3.02E+12,등록,화상디자인이 표시된 휴대용 단말기,"['H540S', 'H3301S']",M01,"['H3301S', 'H540S']",,,"['서은혜', '이기영', '류고은', '조진희', '공민정', '마중일', '장민영', '이택수', '남묵주']",,,,,2014-04-21,,,2014-04-14,3.01E+12
3516,2152102396,['남호현'],,['에스케이텔레콤 주식회사'],1998-10-15,3.02E+12,소멸,상품진열대,['F5210'],M01,['F5210'],,,['조윤주'],,,,,1999-09-01,,,1999-06-29,3.00E+12
3517,2152102396,['박형섭'],,['에스케이텔레콤 주식회사'],1999-03-10,3.02E+12,소멸,휴대전화기,['H3301'],M01,['H3301'],,,['추경화'],,,,,2000-01-15,,,1999-11-29,3.00E+12
3518,2152102396,['남호현'],,['에스케이텔레콤 주식회사'],1998-09-29,3.02E+12,소멸,무선호출수신기,['H3614'],M01,['H3614'],,,['양승신'],,,,,1999-09-01,,,1999-06-29,3.00E+12
3519,2152102396,['남상선'],,['에스케이텔레콤 주식회사'],2007-01-05,3.02E+12,소멸,거스름돈 접시,['F012'],M01,['F012'],,,['정재원'],,,,,2007-09-13,,,2007-09-05,3.00E+12
3520,2152102396,['김영철'],,['에스케이텔레콤 주식회사'],2007-04-23,3.02E+12,소멸,이동통신용 공중선,['H3110'],M01,['H3110'],,,"['김종열', '이창래', '신문용', '정장훈', '박성준', '김영팔', '하장용', '홍석만']",,,,,2008-01-24,,,2008-01-18,3.00E+12
3521,2152102396,['김영철'],,['에스케이텔레콤 주식회사'],2006-12-09,3.02E+12,소멸,이동통신용 공중선,['H3110'],M01,['H3110'],,,"['김종열', '이창래', '신문용', '박성준', '정장훈', '김영팔', '하장용', '홍석만']",,,,,2007-07-03,,,2007-06-27,3.00E+12
3522,2152102396,['박형섭'],,['에스케이텔레콤 주식회사'],1999-03-10,3.02E+12,소멸,휴대전화기,"['H3301CA', 'H3301CD']",M01,"['H3301CD', 'H3301CA']",,,['홍관의'],,,,,2000-01-15,,,1999-11-29,3.00E+12
3523,2152102396,['남상선'],,['에스케이텔레콤 주식회사'],2007-01-05,3.02E+12,소멸,상품 진열대,['F5210A'],M01,['F5210A'],,,['정재원'],,,,,2007-12-17,,,2007-12-06,3.00E+12
3524,2152102396,['남상선'],,['에스케이텔레콤 주식회사'],2007-09-19,3.02E+12,등록,블루투스 이어폰용 크래들,['H4149'],M01,['H4149'],,,['김윤전'],,,,,2008-03-12,,,2008-03-04,3.00E+12
3525,2152102396,['남상선'],,['에스케이텔레콤 주식회사'],2007-09-19,3.02E+12,등록,아답터,['H2211'],M01,['H2211'],,,['김윤전'],,,,,2008-03-10,,,2008-03-03,3.00E+12
3526,2152102396,['남상선'],,['에스케이텔레콤 주식회사'],2007-09-19,3.02E+12,등록,블루투스 이어폰,['H4143'],M01,['H4143'],,,['김윤전'],,,,,2008-03-12,,,2008-03-04,3.00E+12
3527,2152102396,['특허법인 남앤남'],,['에스케이텔레콤 주식회사'],2014-11-13,3.02E+12,등록,대기 오염도 측정기,['J1530'],M001,['J1530'],,,['한정희'],,,,,2015-09-22,,,2015-09-14,3.01E+12
3528,2152102396,"['서만규', '서경민', '전숙현']",,['에스케이텔레콤 주식회사'],2016-04-18,3.02E+12,등록,교육용 로봇,"['K002', 'F11']",M001,"['K002', 'F11']",,,"['오정혁', '황은동', '김홍성', '박윤진']",,,,,2017-03-13,,,2017-03-06,3.01E+12
3529,2152102396,['특허법인 에이치엠피'],,"['에스케이텔레콤 주식회사', '서울대학교병원']",2013-11-26,3.02E+12,등록,화상디자인이 표시된 멀티미디어 단말기,"['H540S', 'H3301S']",M01,"['H3301S', 'H540S']",,,"['황희', '이기혁', '박수범', '백현영', '이철희', '조은영', '서정완', '윤종활', '박찬호', '김철호', '유수영']",,,,,2014-03-25,,,2014-03-19,3.01E+12
3530,6078602983,,,,,,,,,,,,,,,,,,,,,,
3531,6168107274,,,,,,,,,,,,,,,,,,,,,,
3532,2938606472,['특허법인명인'],,['한국파렛트풀(주)'],2020-12-28,3.02E+12,등록,운송용 파렛트,['G1510'],M001,['G1510'],,,"['박상훈', '이상범']",,,,,2021-02-01,,,2021-01-26,3.01E+12
3533,2938606472,['특허법인 다해'],,['한국파렛트풀(주)'],2021-12-15,3.02E+12,등록,포장용 박스,,M001,,,,"['김수현', '강신준']",,,,,2022-03-25,,,2022-03-21,3.01E+12
3534,2148709364,,,,,,,,,,,,,,,,,,,,,,
3535,5168809767,,,,,,,,,,,,,,,,,,,,,,
3536,2278106676,,,,,,,,,,,,,,,,,,,,,,
3537,1078600250,,,,,,,,,,,,,,,,,,,,,,
3538,7058607634,,,,,,,,,,,,,,,,,,,,,,
3539,1138605982,,,,,,,,,,,,,,,,,,,,,,
3540,1108104522,,,,,,,,,,,,,,,,,,,,,,
3541,2068108426,,,,,,,,,,,,,,,,,,,,,,
3542,7278706002,,,,,,,,,,,,,,,,,,,,,,
3543,6138106698,,,,,,,,,,,,,,,,,,,,,,
3544,5028101517,,,,,,,,,,,,,,,,,,,,,,
3545,1058507748,,,,,,,,,,,,,,,,,,,,,,
3546,2068608661,,,,,,,,,,,,,,,,,,,,,,
3547,1048108475,,,,,,,,,,,,,,,,,,,,,,
3548,7018602311,,,,,,,,,,,,,,,,,,,,,,
3549,6138101992,['김영식'],,['주식회사 우진아이디'],2017-10-27,3.02E+12,등록,식품용기 포장기,['K060'],M001,['K060'],,,['황준석'],,,,,2018-07-10,,,2018-07-04,3.01E+12
3550,1298609924,,,,,,,,,,,,,,,,,,,,,,
3551,1058601297,,,,,,,,,,,,,,,,,,,,,,
3552,3948603480,,,,,,,,,,,,,,,,,,,,,,
3553,3718100551,,,,,,,,,,,,,,,,,,,,,,
3554,1378103443,,,,,,,,,,,,,,,,,,,,,,
3555,3708803247,,,,,,,,,,,,,,,,,,,,,,
3556,5038108164,,,,,,,,,,,,,,,,,,,,,,
3557,5038102641,,,,,,,,,,,,,,,,,,,,,,
3558,1168100882,,,,,,,,,,,,,,,,,,,,,,
3559,2618102501,,,,,,,,,,,,,,,,,,,,,,
3560,2068101088,,,,,,,,,,,,,,,,,,,,,,
3561,2118700274,,,,,,,,,,,,,,,,,,,,,,
3562,2048107866,,,,,,,,,,,,,,,,,,,,,,
3563,5048104497,,,,,,,,,,,,,,,,,,,,,,
3564,1088108636,,,,,,,,,,,,,,,,,,,,,,
3565,2418600631,,,,,,,,,,,,,,,,,,,,,,
3566,1148701455,,,,,,,,,,,,,,,,,,,,,,
3567,1060804880,,,,,,,,,,,,,,,,,,,,,,
3568,1060500456,,,,,,,,,,,,,,,,,,,,,,
3569,1058709213,,,,,,,,,,,,,,,,,,,,,,
3570,1058705068,,,,,,,,,,,,,,,,,,,,,,
3571,2208203789,,,,,,,,,,,,,,,,,,,,,,
3572,5898602192,,,,,,,,,,,,,,,,,,,,,,
3573,1138104122,,,,,,,,,,,,,,,,,,,,,,
3574,6668703326,,,,,,,,,,,,,,,,,,,,,,
3575,1138607208,,,,,,,,,,,,,,,,,,,,,,
3576,5048107690,,,,,,,,,,,,,,,,,,,,,,
3577,8348605611,,,,,,,,,,,,,,,,,,,,,,
3578,2208604583,,,,,,,,,,,,,,,,,,,,,,
3579,4588805628,['김재섭'],,['주식회사 케이골프'],2020-01-22,3.02E+12,등록,스크린 골프장용 키오스크,"['H50', 'H4330']",M001,"['H50', 'H4330']",,,"['정헌권', '최석웅']",,,,,2020-12-04,,,2020-11-30,3.01E+12
3580,1058705939,,,,,,,,,,,,,,,,,,,,,,
3581,2118706008,,,['주식회사 윤디자인그룹'],2007-04-06,3.02E+12,거절,영문자 글자체,['N120'],M01,['N120'],,,['편석훈'],2007-05-15,3.02E+12,,,,,,,
3582,2118706008,,,['주식회사 윤디자인그룹'],2007-04-06,3.02E+12,거절,숫자 글자체,['N140'],M01,['N140'],,,['편석훈'],2007-05-15,3.02E+12,,,,,,,
3583,2118706008,,,['주식회사 윤디자인그룹'],2007-04-06,3.02E+12,거절,특수기호 글자체,['N150'],M01,['N150'],,,['편석훈'],2007-05-15,3.02E+12,,,,,,,
3584,2118706008,,,['주식회사 윤디자인그룹'],2007-04-06,3.02E+12,거절,숫자 글자체,['N140'],M01,['N140'],,,['편석훈'],2007-05-14,3.02E+12,,,,,,,
3585,2118706008,,,['주식회사 윤디자인그룹'],2007-04-06,3.02E+12,거절,영문자 글자체,['N120'],M01,['N120'],,,['편석훈'],2007-05-14,3.02E+12,,,,,,,
3586,2118706008,,,['주식회사 윤디자인그룹'],2018-10-05,3.02E+12,등록,한글글자체,['N110'],M001,['N110'],,,"['허수정', '임광규']",,,,,2019-10-18,,,2019-10-14,3.01E+12
3587,2118706008,,,['주식회사 윤디자인그룹'],2020-11-09,3.02E+12,등록,영문자글자체,['N120'],M001,['N120'],,,"['윤준석', '편석훈', '임광규']",,,,,2021-08-12,,,2021-08-06,3.01E+12
3588,2118706008,,,['주식회사 윤디자인그룹'],2007-04-06,3.02E+12,거절,한글 글자체,['N110'],M01,['N110'],,,['편석훈'],2007-05-14,3.02E+12,,,,,,,
3589,2118706008,,,['주식회사 윤디자인그룹'],2007-04-06,3.02E+12,거절,특수기호 글자체,['N150'],M01,['N150'],,,['편석훈'],2007-05-14,3.02E+12,,,,,,,
3590,2118706008,,,['주식회사 윤디자인그룹'],2014-05-22,3.02E+12,소멸,영문자 글자체,['N120'],M01,['N120'],,,['성준석'],,,,,2015-03-23,,,2015-03-17,3.01E+12
3591,2118706008,,,['주식회사 윤디자인그룹'],2014-04-15,3.02E+12,소멸,영문자 글자체,['N120'],M01,['N120'],,,['엄소정'],,,,,2015-03-10,,,2015-03-04,3.01E+12
3592,2118706008,,,['주식회사 윤디자인그룹'],2014-03-06,3.02E+12,등록,영문자 글자체,['N120'],M01,['N120'],,,['최영서'],,,,,2015-01-26,,,2015-01-20,3.01E+12
3593,2118706008,,,['주식회사 윤디자인그룹'],2007-04-06,3.02E+12,등록,영문자 글자체,['N120'],M01,['N120'],,,['편석훈'],2007-05-14,3.02E+12,,,2008-02-28,,,2008-02-22,3.00E+12
3594,2118706008,,,['주식회사 윤디자인그룹'],2012-05-22,3.02E+12,등록,영문자 글자체,['N120'],M01,['N120'],,,['김태희'],,,,,2014-02-04,,,2014-01-22,3.01E+12
3595,2118706008,,,['주식회사 윤디자인그룹'],2007-04-06,3.02E+12,등록,특수기호 글자체,['N150'],M01,['N150'],,,['편석훈'],2007-05-15,3.02E+12,,,2008-05-23,,,2008-05-19,3.00E+12
3596,2118706008,,,['주식회사 윤디자인그룹'],2014-03-06,3.02E+12,등록,한글 글자체,['N110'],M01,['N110'],,,['김재의'],,,,,2015-01-26,,,2015-01-20,3.01E+12
3597,2118706008,,,['주식회사 윤디자인그룹'],2012-05-22,3.02E+12,등록,한글 글자체,['N110'],M01,['N110'],,,['최미진'],,,,,2014-02-24,,,2014-02-17,3.01E+12
3598,2118706008,,,['주식회사 윤디자인그룹'],2018-10-05,3.02E+12,등록,영문자 글자체,['N120'],M001,['N120'],,,"['백선희', '임광규']",,,,,2019-10-18,,,2019-10-14,3.01E+12
3599,2118706008,,,['주식회사 윤디자인그룹'],2018-10-05,3.02E+12,등록,특수기호글자체,['N150'],M001,['N150'],,,"['이새봄', '임광규']",,,,,2019-10-18,,,2019-10-14,3.01E+12
3600,2118706008,,,['주식회사 윤디자인그룹'],2018-10-05,3.02E+12,등록,숫자글자체,['N140'],M001,['N140'],,,"['이새봄', '임광규']",,,,,2019-10-18,,,2019-10-14,3.01E+12
3601,2118706008,,,['주식회사 윤디자인그룹'],2018-07-31,3.02E+12,등록,숫자글자체,['N140'],M001,['N140'],,,['신우철'],,,,,2019-06-13,,,2019-06-07,3.01E+12
