BusinessNum,PublicationAgency,MergedText
4028101443,(주)아이티스테이션,IOA기반의 APT공격경로차단을 위한 PC 기밀성 및 가용성 확보 시스템 개발 대한민국 1425106080.0 IOA기반의 APT공격경로차단을 위한 PC 기밀성 및 가용성 확보 시스템 개발 전석기
4028101443,(주)아이티스테이션,모듈형 Instant-On SW 배포 시스템의 개발 대한민국 1425073901.0 모듈형 Instant-On SW 배포 시스템의 개발 배우정
4028101443,(주)아이티스테이션,스마트 산업제어시스템용 악성코드 대응을 위한 능동형 복구 솔루션 개발 대한민국 1425131850.0 스마트 산업제어시스템용 악성코드 대응을 위한 능동형 복구 솔루션 개발 김상원
4178103003,정원이앤씨,"선박용 배기가스내 NOx, SOx 산화를 이용한 스크러버 동시저감 기술 개발 대한민국 1425095441.0 선박용 배기가스내 NOx, SOx 산화를 이용한 스크러버 동시저감 기술 개발 오원철"
2948800935,코드브릭,동남아시아 소셜미디어 전자상거래를 위한 자동화기술 상용화 및 고도화 대한민국 1425130905.0 동남아시아 소셜미디어 전자상거래를 위한 자동화기술 상용화 및 고도화 방경민
5138104706,성진산업(주),친환경발포제를 적용한 상업용 냉장고 개발 대한민국 1425099445.0 친환경발포제를 적용한 상업용 냉장고 개발 정동주
5138104706,성진산업(주),초절전형 냉동 제어 시스템을 적용한 대용량 냉장고 개발 대한민국 1425099662.0 초절전형 냉동 제어 시스템을 적용한 대용량 냉장고 개발 정동주
5138104706,성진산업(주),최적화된 냉매 분배 시스템을 적용한 탑차용 냉동기 개발 대한민국 1425085829.0 최적화된 냉매 분배 시스템을 적용한 탑차용 냉동기 개발 정동주
1188105632,포어시스,해양플랜트 설계 기술 기반 부유쓰레기 차단막 모듈 개발을 위한 사업성 평가 대한민국 1425115529.0 해양플랜트 설계 기술 기반 부유 쓰레기 차단막 모듈 개발을 위한 사업성 평가 강효동
1058108796,(주)엠웍스,클라우드 데스크톱 개발 대한민국 1425083410.0 클라우드 데스크톱 개발 마종범
6055009170,성진산업(주),고효율 MCHX를 채용한 공랭식 Condensing unit 개발 대한민국 1425092137.0 고효율 MCHX를 채용한 공랭식 Condensing unit 개발 정동주
1238100488,알에프넷,HF 대역 대열차 화상감시시스템(랙통합형) 국산화 개발 대한민국 1425099239.0 HF 대역 대열차 화상감시스템(랙통합협) 국산화 개발 김근남
1058606188,리얼타임비쥬얼(주),가상군 기반 차세대 통합 교전 시뮬레이션 시스템 개발 대한민국 1415123163.0 가상군 기반 차세대 통합 교전 시뮬레이션 시스템 개발 이상민
6208100251,엔엑스테크놀로지,전기소모유형 자가 진단과 센서 연동 및 지능형 원격제어를 통하여 전력절감을 극대화하는 사물인터넷 기반 전력 절감 시스템 대한민국 1425094275.0 전기소모유형 자가 진단과 센서 연동 및 지능형 원격제어를 통하여 전력절감을 극대화하는 사물인터넷 기반 전력 절감 시스템 배용규
6208100251,엔엑스테크놀로지,IoT기반 건축물 전력저감 장치 및 전력 빅데이터 분석 클라우드 플랫폼 개발 대한민국 1415156212.0 IoT기반 건축물 전력저감 장치 및 전력 빅데이터 분석 클라우드 플랫폼 개발 남주현
1068101296,진흥기업,2중 라이너 메디아 드럼 개발을 통한 냉각 및 탈사 효율 120% 향상 대한민국 1425130359.0 2중 라이너 메디아 드럼 개발을 통한 냉각 및 탈사 효율 120% 향상 조정임
1101806449,다온(주),Press 공정단축을 위한 프로그레시브 금형 및 피더개발 대한민국 1425129913.0 Press 공정단축을 위한 프로그레시브 금형 및 피더개발 이강형
1101806449,다온(주),금속재질로 구성되어 신뢰성이 향상된 폰카메라용 액츄에이터 대한민국 1425085687.0 금속재질로 구성되어 신뢰성이 향상된 폰카메라용 액츄에이터 김영준
1101806449,다온(주),종래 방식 대비 생산성을 2배까지 향상한 신선도 코팅제 및 공간분할 고정핀 개발을 포함한 패키지 조립 통합 자동 설비 공정 기술 개발 대한민국 1425102460.0 종래 방식 대비 생산성을 2배까지 향상한 신선도 코팅제 및 공간분할 고정핀 개발을 포함한 패키지 조립 통합 자동 설비 공정 기술 개발 이우준
1101806449,다온(주),강설 시 실시간 계측이 가능한 센서 및 영상을 이용한 하이브리드형 적설량 계측시스템 개발 대한민국 1425085156.0 강설 시 실시간 계측이 가능한 센서 및 영상을 이용한 하이브리드형 박종식
2910106288,라온,승합차 전용 15kg/㎠ 및 5L급 스마트소화장치 개발 대한민국 1425104669.0 승합차 전용 15kg/㎠ 및 5L급 스마트소화장치 개발 공태일
2910106288,라온,C기반 보급형 cad&cam을 활용한 독립형모션제어기 대한민국 1425106980.0 2016년 창업성장기술개발사업·창업사업화 연계과제 임민섭
2910106288,라온,생산 자동화용 최대 토출 압력 25bar급 미니 자동 윤활 장치 개발 대한민국 1425118654.0 생산 자동화용 최대 토출 압력 25bar급 미니 자동 윤활 장치 개발 공태일
1058104911,레브웨어,지능형 사전원가 시스템(I-Cost Optimization and Planning System) 대한민국 1425130366.0 지능형 사전원가 시스템(I-Cost Optimization and Planning System) 류형규
7078800286,이레(주),소형홍삼제조기 실용화 기술개발에 관한 연구 대한민국 1380000844.0 소형홍삼제조기 실용화 기술개발 탁동수
3013104682,(주)휴먼라이트,데스크탑 가상화를 위한 광 인터페이스 모듈 개발 대한민국 1425072355.0 데스크탑 가상화를 위한 광 인터페이스 모듈 개발 박인식
3013104682,(주)휴먼라이트,광가입자용 Triplexer 개발 대한민국 1440001196.0 광가입자용 Triplexer 개발 박인식
3013104682,(주)휴먼라이트,집적형 두 파장 광 송신 모듈을 사용한 고화질 멀티미디어 광 전송 시스템 개발 대한민국 1711007001.0 집적형 두파장 광송신 모듈을 사용한 고화질 멀티미디어 광 전송 시스템 개발 박인식
1018603523,드림비전스,다중생체신호 측정센서를 이용한 스마트폰 자켓형 건강관리시스템 개발 대한민국 1425098154.0 다중생체신호 측정센서를 이용한 스마트폰 자켓형 건강관리시스템 개발 민승호
7318601194,(주)모아,HMWPE 폐 필름을 재활용한 산업용 안전망 기술개발 대한민국 1425082277.0 HMWPE 폐 필름을 재활용한 산업용 안전망 기술개발 전용완
7318601194,(주)모아,리싸이클용 이차전지 배터리팩 개발 대한민국 1425115897.0 리싸이클용 이차전지 배터리팩 개발 안효명
1108109078,바른정보기술,클라우드 플랫폼을 활용한 SaaS 기반의 시험관리 시스템 대한민국 1425105945.0 클라우드 플랫폼을 활용한 SaaS 기반의 시험관리 시스템 김현기
3148600232,(주)엠이엘텔레콤,저전력(450mW)/고채널(80)/초저가(150$) 파장선별형 DWDM 광트랜시버 상용화 개발 대한민국 1425081467.0 저전력(450mW)/고채널(80)/초저가(150$) 파장선별형 DWDM 광트랜시버 상용화 개발 김병휘
2068601496,스마트케어웍스,대사증후군 연관 난치성 간질환의 빅데이터를 활용한 영상 인포매틱스 기반 의사결정보조시스템 개발 및 실용화 대한민국 1711065094.0 대사증후군 연관 난치성 간질환의 빅데이터를 활용한 영상 인포매틱스 기반 의사결정보조시스템 개발 및 실용화 천정범
1318109006,대동하이렉스(주),자동차용 도어 모듈의 플라스틱 도어 개발 대한민국 1415104836.0 자동차용 도어 모듈의 플라스틱 도어 모듈 개발 모유철
1318109006,대동하이렉스(주),자동차 트렁크 개폐용 힌지 다이렉트 드라이브 시스템 개발 대한민국 1415160414.0 자동차 트렁크 자동 개폐용 힌지 다이렉트 드라이브 시스템 개발 이승철
2308101547,엑사비스,보안 사각 영역 해소를 위한 자동화된 보안 정책 최적화 서비스 개발 대한민국 1425109806.0 보안 사각 영역 해소를 위한 자동화된 보안 정책 최적화 서비스 개발 이시영
2308101547,엑사비스,네트워크 빅 데이터 분석을 위한 응용 기반 가변 길이 패킷 데이터 저장 장비 개발 대한민국 1425098098.0 네트워크 빅 데이터 분석을 위한 응용 기반 가변 길이 패킷 데이터 저장 장비 개발 이시영
2038101520,한국토코넷(주),AI기반 홍수예측 알고리즘을 이용한 독립형 홍수예경보시스템 실증화 대한민국 1711120438.0 AI기반 홍수예측 알고리즘을 이용한 독립형 홍수예경보시스템 실증화 이준석
3108605582,라온컨버전스,블록체인 기반 물류정보의 실시간 트래킹을 통한 스마트 항만 응용플랫폼 개발 대한민국 1711102879.0 블록체인 기반 물류정보의 실시간 트래킹을 통한 스마트 항만 응용 플랫폼 개발 김영관
3108605582,라온컨버전스,블록체인 기반 물류정보의 실시간 트래킹을 통한 스마트 항만 응용 플랫폼 개발 대한민국 1711102879.0 블록체인 기반 물류정보의 실시간 트래킹을 통한 스마트 항만 응용 플랫폼 개발 김영관
3108605582,라온컨버전스,스마트시티 안전을 위한 블록체인 기반 융합보안시스템 개발 대한민국 1711102990.0 스마트시티 안전을 위한 블록체인 기반 융합보안시스템 개발 김영관
3108605582,라온컨버전스,IoT 기반의 재난 방재용 클라우드 융합보안 시스템 개발 대한민국 1425109753.0 IoT 기반의 재난 방재용 클라우드 융합 보안 시스템 개발 강찬구
1130207045,그린테크,자성 안료를 이용한 안경테 및 안경다리 무늬 사출물 생산 대한민국 1425073877.0 자성 안료를 이용한 안경테 및 안경다리 무늬 사출물 생산 김학철
2094404434,(주)영텍,고정밀 pH 제어가능한 신소재 합성용 중성수 제조장치 개발 대한민국 1425125884.0 고정밀 pH 제어가능한 신소재 합성용 중성수 제조장치 개발 이연
2208706699,너울정보,챗봇과 음성/맥박/체온센서를 활용한 반려동물 IoT 웨어러블 커뮤니케이션 장치 대한민국 1425109360.0 챗봇과 음성/맥박/체온센서를 활용한 반려동물 IoT 웨어러블 커뮤니케이션 장치 김정엽
1238100101,(주)티아이스퀘어,정밀 위치 기반 응용서비스를 위한 DGPS 내장 IoT 디바이스 개발 대한민국 1425125343.0 정밀 위치 기반 응용서비스를 위한 DGPS 내장 NB-IoT 디바이스 개발 최종혁
1238100101,(주)티아이스퀘어,정밀 위치 기반 응용서비스를 위한 DGPS내장 IoT 디바이스 개발 대한민국 1425115130.0 정밀 위치 기반 응용서비스를 위한 DGPS 내장 NB-IoT 디바이스 개발 최종혁
1238100101,(주)티아이스퀘어,VoLTE 및 PSVT 스트리밍 시스템 구현을 통한 통화연결음서비스 개발 대한민국 1425081324.0 VoLTE 및 PSVT 스트리밍 시스템 구현을 통한 통화연결음서비스 개발 허봉규
1052008018,(주)진성,내구성 및 방수기능이 개선된 다용도 방수지퍼 개발 대한민국 1425073050.0 내구성 및 방수기능이 개선된 다용도 방수지퍼개발 강희숙
1308101692,피씨엔,"「실감형 뉴스」를 위한 빅데이터 분석, 제작, 유통이 가능한 참여형 통합 플랫폼 구축 대한민국 1375027123.0 「실감형 뉴스」를 위한 빅데이터 분석, 제작, 유통이 가능한 참여형 통합 플랫폼 구축 송광헌"
1308101692,피씨엔,빅데이터 신뢰성과 활용성 극대화를 위한 빅데이터 증강분석 프로파일링 플랫폼 개발 대한민국 1711126466.0 빅데이터 신뢰성과 활용성 극대화를 위한 빅데이터 증강분석 프로파일링 플랫폼 개발 송광헌
1054207368,(주)한진화학,전도성 고분자 수용액 기반 특수용 투명 코팅도료 개발 대한민국 1425124333.0 전도성 고분자 수용액 기반 특수용 투명 코팅도료 개발 홍종명
3188109041,에스알텍(주),에너지 절감형 유압 유니트 구동을 위한 고효율 SRM 및 제어기 개발에 관한 기술개발 대한민국 1410057620.0 에너지 절감형 유압 유니트 구동을 위한 고효율 SRM 및 제어기 개발 안진우
3188109041,에스알텍(주),동작 감지형 PAR38 LED Lamp 대한민국 1425087680.0 동작 감지형 PAR38 LED Lamp 송재길
1058704077,헬스허브,의료정보표준을 준수하는 온콜로지 전용 케이스 컬렉션 서비스 대한민국 1425137724.0 의료정보표준을 준수하는 온콜로지 전용 케이스 컬렉션 서비스 변시섭
1148601808,네오드림스,"모바일 단말에서 위치기반 기술을 활용, 소상공인을 위한 실시간 홍보 및 이벤트 제공 시스템 개발 대한민국 1425098339.0 모바일 단말에서 위치기반 기술을 활용, 소상공인을 위한 실시간 홍보 및 이벤트 제공 시스템 개발 김종우"
2658700634,글로벌링커스,해외수출을 위한 비부착형 정밀 보안태그 개발 및 그 진품감별시스템 개발 대한민국 1425121074.0 해외수출을 위한 비부착형 정밀 보안태그 개발 및 그 진품감별시스템 개발 홍주표
