,BusinessNum,ResearchPublicNo,PublicationAgency,ResultTitleKR,Contents,PublicationCountry,ProjectNumber,ProjectTitle,ManagerName
2402,1388200010,TRKO201600003967,정보통신정책연구원,All-IP 네트워크로의 이전과 ICT 생태계 출현에 따른 전기통신사업법 상 역무·사업자 분류체계 개선방안 연구,표지... 1제 출 문... 7목차... 9표목차... 11그림목차... 12요 약 문... 13SUMMARY... 15CONTENTS... 17제 1 장 서 론... 19 제 1 절 연구의 배경 및 목적... 19 제 2 절 주요 연구내용... 20제 2 장 현행 분류제도 현황 및 개선 방안... 22 제 1 절 All-IP화에 따른 통신시장 현황... ...,대한민국,1711029749,All-IP 네트워크로의 이전과 ICT 생태계 출현에 따른 전기통신사업법 상 역무·사업자 분류체계 개선방안 연구,이민석
2403,1388200010,TRKO201300015564,정보통신정책연구원,우정사업의 사회적 서비스 강화 방안,표지... 1서 언... 5목 차... 7표 목 차... 10그 림 목 차... 13요약문... 15제 1 장 서 론... 21 제1 절 연구의 배경 및 목적... 21  1. 연구 배경... 21  2. 연구 목적... 25 제2 절 연구 범위 및 구성... 26  1. 연구 범위... 26  2. 보고서 구성... 28제2 장 사회적 책임활동과 사회 서...,대한민국,1105006188,우정사업의 사회적 서비스 강화 방안,이용수
2404,1388200010,TRKO201300015308,정보통신정책연구원,국제회계기준 도입에 따른 규제회계제도 개선안,표지... 1서언... 2목차... 5표목차... 8그림목차... 10요약문... 11제1 장 서 론... 15 제1 절 연구의 필요성... 15 제2 절 선행연구... 17  1. 규제회계제도... 17  2. 기업회계기준과 국제회계기준... 19 제3 절 보고서의 구성... 20제2 장 규제회계제도... 21 제1 절 규제회계제도의 개요... 21  1...,대한민국,1105003146,국제회계기준 도입에 따른 규제회계제도 개선안,함창용
2405,1388200010,TRKO201300015560,정보통신정책연구원,소셜 플랫폼의 확산에 따른 한국사회의 변화와 미래정책(Ⅰ) 총괄보고서: e-플랫폼에서 소셜 플랫폼으로의 변화,표지... 1경제.인문사회연구회 협동연구 총서... 3서언... 5목차... 7표 목차... 10그림목차... 12제1장 서 론... 15 제1절 연구의 배경과 목적... 15  1. 연구의 배경... 15  2. 연구의 목적... 19 제2절 연구사업의 내용과 추진체계... 20  1. 연구사업의 내용... 20  2. 연구사업의 추진체계... 22제2장...,대한민국,1105006178,소셜플랫폼의 확산에 따른 한국사회의 변화와 미래정책(I),이호영
2406,1388200010,TRKO201500006211,정보통신정책연구원,우체국금융의 모바일 결제서비스 강화 방안 연구 -모바일뱅킹을 중심으로-,표지... 1서 언... 5목 차... 7표 목 차... 10그 림 목 차... 12요 약 문... 17제 1 장 서 론... 25 제1 절 연구의 배경 및 목적... 25 제2 절 주요 연구 내용... 29제2 장 모바일 결제서비스 동향 및 시사점... 31 제1 절 국내외 결제시장 동향... 31  1. 결제시장의 규모 증가... 31  2. 전자방식의...,대한민국,1105008689,우체국금융의 모바일 결제서비스 강화 방안 연구 -모바일뱅킹을 중심으로-,박재석
2407,1388200010,TRKO201500006319,정보통신정책연구원,크라우드 펀딩 활성화 방안 연구,표지... 1제 출 문... 7목 차... 9표 목 차... 11그 림 목 차... 12요 약 문... 13SUMMARY... 19CONTENTS... 23제 1 장 서 론... 25 제 1 절 연구의 필요성 및 목적... 25 제 2 절 연구 내용 및 기대효과... 26제 2 장 벤처창업금융의 현황 및 문제점... 31 제 1 절 국내 벤처기업의 현황.....,대한민국,1711021409,크라우드 펀딩 활성화 방안 연구,조유리
2408,1388200010,TRKO201500018392,정보통신정책연구원,고령화와 정보격차: 정보격차의 결정 요인 분석,표지... 1서언... 2목차... 4표목차... 6그림목차... 8요약문... 10제 1 장 서 론... 16제 2 장 고령화와 정보격차 현황 분석... 20 제 1 절 고령화 현황... 20 제 2 절 국가별 정보격차 현황... 23 제 3 절 고령층의 정보격차 현황... 27제 3 장 이론적 배경: 정보재화의 채택과 확산에 영향을 미치는 요인... 3...,대한민국,1095005664,고령화와 정보격차: 정보격차의 결정요인 분석,
2409,1388200010,TRKO201800039192,정보통신정책연구원,지능정보사회화에 대응한 기간통신사업 진입규제 정책방안 연구,비공개항목입니다.,대한민국,1711056711,(28)지능정보사회화에 대응한 기간통신사업 진입규제 정책방안 연구,이민석
2410,1388200010,TRKO201900004500,정보통신정책연구원,ICT 산업 중장기 전망(2019-2023년),비공개항목입니다.,대한민국,1711073700,(11) ICT 산업 중장기 전망(2019-2023년),고동환
2411,1388200010,TRKO200800004069,정보통신정책연구원,인터넷전화 시장에서의 상품차별화 전략연구,,대한민국,1090000448,인터넷전화 시장에서의 상품차별화 전략 연구,
2412,1388200010,TRKO201300015561,정보통신정책연구원,스마트 모바일 환경에서의 참여격차와 정책적 대응방안,표지... 1서언... 5목차... 7표 목차... 11그림목차... 15요약문... 17제1 장 서 론... 30 제1 절 연구의 배경 및 목적... 30  1. 연구의 배경... 30  2. 연구의 목적... 33 제2 절 연구내용 및 연구방법... 35  1. 주요 연구방향 및 내용... 35  2. 연구방법... 37제2 장 선행연구 검토 및 이론적...,대한민국,1105006182,스마트 모바일 환경에서의 참여격차와 정책적 대응방안,이원태
2413,1388200010,TRKO201300030049,정보통신정책연구원,IT실용화를 통한 국가정보화 선진화 방안 연구(III): 정보서비스 관리모델 실용화 방안 연구,표지  ... 1경제·인문사회연구회 협동연구총서 “IT실용화를 통한 국가정보화 선진화 방안 연구(III)”  ... 3서언  ... 5목차  ... 9표 목차  ... 14그림 목차  ... 18요약문  ... 21제1장 서론  ... 33제1절 연구의 필요성 및 목적  ... 331. 연구의 필요성  ... 332. 연구의 목표  ... 37제2절 연구의...,대한민국,1105005303,IT 실용화를 통한 국가정보화 선진화 방안 연구(III),정국환
2414,1388200010,TRKO201500018428,정보통신정책연구원,통신서비스 결합판매에 관한 이론적 연구,표지... 1서언... 2목차... 4표목차... 7그림목차... 9요약문... 10제 1 장 서 론... 16제 2 장 통신서비스 결합판매 현황... 20 제 1 절 국내외 결합상품 현황... 20  1. 해외 결합상품 제공현황... 20  2. 국내 결합상품 제공현황... 41  3. 요약 및 시사점... 51 제 2 절 주요국의 결합판매 규제제도 현황...,대한민국,1090002104,통신서비스 결합판매에 관한 이론적 연구,
2415,1388200010,TRKO201500018482,정보통신정책연구원,인터넷전화 시장에서의 상품차별화 전략 연구,표지... 1서언... 2목차... 4표목차... 6그림목차... 7요약문... 8제1장 서론... 18제2장 인터넷전화 시장 및 정책... 23 제1절 융합측면에서 인터넷전화의 의미... 23  1. 융합 개념의 진화... 23  2. 융합 서비스로서의 인터넷전화... 27  3. 인터넷전화와 융합 시장... 30 제2절 인터넷전화 제도화 및 파급효과.....,대한민국,1090000448,인터넷전화 시장에서의 상품차별화 전략 연구,
2416,1388200010,TRKO201500018349,정보통신정책연구원,지식정보화의 전면화를 위한 공공정보화 혁신방안 연구,표지... 1서 언... 4목차... 8표목차... 12그림목차... 20제 1 장 연구배경과 목적... 26 제 1 절 연구배경과 필요성... 26 제 2 절 연구목적 및 내용... 29  1. 연구의 목적... 29  2. 연구의 내용... 30 제 3 절 연구 추진체계와 방법... 31  1. 연구추진체계... 31  2. 연구방법... 34제 2 장...,대한민국,1090001937,지식정보화의 전면화를 위한 공공정보화 혁신방안 연구(II),
2417,1388200010,TRKO201700011592,정보통신정책연구원,플랫폼 수익구조 개선을 통한 유료방송시장 생태계 선순환 기반조성을 위한 연구,표지 ... 1제출문 ... 3목차 ... 4제1장 서 론 ... 6 제1절 연구의 필요성 ... 6  1. 관련 이슈 ... 6  2. 연구 필요성 ... 7  3. 연구목표 및 주요 핵심내용 ... 9제2장 관련 현황 및 문제점 ... 10 제1절 시장 현황 ... 10  1. 관련 유료방송 ARPU 현황 ... 10  2. 유료방송 플랫폼의 수익 구조...,대한민국,1711042421,플랫폼 수익구조 개선을 통한 유료방송시장 생태계 선순환 기반조성을 위한 연구,강준석
2418,1388200010,TRKO202100008982,정보통신정책연구원,중저가 단말기 이용확대 등을 포함한 유통구조 개선방안 연구,비공개항목입니다.,대한민국,1711116871,중저가 단말기 이용확대 등을 포함한 유통구조 개선방안 연구,김민철
2419,1388200010,TRKO202100006725,정보통신정책연구원,자가전기통신설비의 공익목적 활용 촉진을 위한 제도개선 방안 연구,비공개항목입니다.,대한민국,1711045077,자가전기통신설비의 공익목적 활용 촉진을 위한 제도개선 방안 연구,이상우
2420,1388200010,TRKO201500018514,정보통신정책연구원,우편시장의 합리적 규제 체계 정립방안 연구,표지... 1서언... 2목차... 4표목차... 6그림목차... 7요약문... 8제 1 장 서 론... 16제 2 장 우편시장 규제의 필요성... 19 제 1 절 우편시장의 특징과 사업 환경의 변화... 19  1. 우편시장 구조... 19  2. 우편서비스의 공공적 성격과 규제의 필요성... 22  3. 규제제도 정비 필요성을 강화하는 사업 환경 변화....,대한민국,1090002342,우편시장의 합리적 규제체계 정립방안 연구,
2421,1388200010,TRKO201300015316,정보통신정책연구원,이동통신 이용자의 최적 요금제 선택 제한요인에 관한 연구,표지... 1서 언... 2목 차... 4표 목 차... 7그 림 목 차... 8요 약 문... 9제1장 서 론... 15 제1절 연구의 필요성... 15 제2절 연구 목표... 18제2장 이동통신 요금제 운용 및 이용정보 제공... 20 제1절 이동통신 요금제 현황... 20  1. 요금제 구성 요소... 20  2. 요금제 운용 현황... 22  3. ...,대한민국,1105003149,이동통신 이용자의 최적요금제 선택 제한요인에 관한 연구,전주용
2422,1388200010,TRKO202100008981,정보통신정책연구원,인공지능 반도체 생태계 경쟁력 강화 방안 연구,표지... 1제 출 문... 7목차... 8표목차... 10그림목차... 12요 약 문... 14제1장 서 론... 17 1. 반도체 시장규모... 17 2. 메모리 반도체 시장 규모와 현황... 18 3. 비메모리 반도체 시장 규모와 현황... 21 4. 반도체 가치사슬 및 주요 사업자 동향... 32제2장 인공지능 생태계 이해... 38제3장 인공지능 ...,대한민국,1711116899,인공지능 반도체 생태계 경쟁력 강화 방안 연구,김경훈
2423,1388200010,TRKO202000029551,정보통신정책연구원,블록체인 인재양성 현황분석 및 대응방안 연구,표지... 1제 출 문... 7목차... 9표목차... 11그림목차... 13요 약 문... 15SUMMARY... 27CONTENTS... 33제 1 장 서 론... 35 제 1 절 연구의 배경 및 목적... 35 제 2 절 연구 내용 및 방법... 38제 2 장 블록체인 산업의 파급효과... 41 제 1 절 블록체인 산업의 정의... 41 제 2 절 블...,대한민국,1711094240,블록체인 인재양성 현황분석 및 대응방안 연구,이학기
2424,1388200010,TRKO201500018488,정보통신정책연구원,IT실용화를 통한 국가정보화 선진화 방안 연구,표지... 1서언... 5목차... 9표목차... 12그림목차... 13제1장 서론... 15 제1절 연구의 배경... 15 제2절 연구의 내용과 목적... 16 제3절 연구 추진체계... 21제2장 선행연구 결과와 금년 연구 방향... 25 제1절 선행연구 결과 종합... 25 제2절 선행연구의 한계와 금년 연구의 기본방향... 29제3장 공공-민간 소통...,대한민국,1105003172,IT 실용화를 통한 국가정보화 선진화 방안 연구(Ⅱ),정국환
2425,2148105189,,,,,,,,
2426,8898700378,,,,,,,,
2427,1078607736,,,,,,,,
2428,1198605984,,,,,,,,
2429,3608705577,TRKO201400009967,(주)포인테크,지능형 그린 무전원 AWG Dual Mux/DeMux-광채널모니터 집적화 광모듈 개발,비공개항목입니다.,대한민국,1415109766,지능형 그린 무전원 AWG Dual Mux/DeMux-광채널모니터 집적화 광모듈 개발,이태형
2430,6138109862,,,,,,,,
2431,3148103494,TRKO201700006991,휴먼시스템,스마트 링크 시스템 - 컴퓨터 주변기기 원격 연결 시스템 개발,표지 ... 1생산기술사업화 지원사업 최종보고서 ... 2제출문 ... 3최종보고서 초록 ... 4목차 ... 5제1장 서론 개발기술의 개요 ... 7 제1절 기술개발의 필요성 ... 7 제2절 스마트 링크 시스템 개요 ... 7 제3절 기술개발의 효과 및 특성 ... 9  1. 컴퓨터 운영 환경의 변화 추동 ... 9 제4절 국내·외 관련기술의 현황 및 ...,대한민국,1415117927,스마트 링크 시스템 - 컴퓨터 주변기기 원격 연결 시스템 개발,김영수
2432,5148109551,,,,,,,,
2433,6138100831,,,,,,,,
2434,5298806590,,,,,,,,
2435,8408706581,,,,,,,,
2436,1168100026,,,,,,,,
2437,5018100916,,,,,,,,
2438,1358607684,,,,,,,,
2439,7018105680,,,,,,,,
2440,6348605544,,,,,,,,
2441,2208108474,,,,,,,,
2442,8998803795,,,,,,,,
2443,2200404339,TRKO201900013057,에이원,견인기능을 포함한 정형용 다기능 교정장치개발,비공개항목입니다.,대한민국,1425113935,견인기능을 포함한 정형용 다기능 교정장치 개발,지경수
2444,1178101480,,,,,,,,
2445,1198606196,,,,,,,,
2446,2208803836,,,,,,,,
2447,3778701681,,,,,,,,
2448,2152102396,TRKO201600015259,에스케이텔레콤(주),양자암호통신 네트워크 구축을 위한 요소기술 개발,표 지... 1제출문... 2연차보고서... 3Ⅰ. 해당 연도 추진 현황... 4 Ⅰ-1 기술개발 추진 일정... 4 Ⅰ-2 해당 연도 추진 실적... 6Ⅱ. 기술개발결과... 36 Ⅱ-1 논문... 36 Ⅱ-2 특허... 36 Ⅱ-4 기술문서... 37 Ⅱ-5 시험성적서... 37 Ⅱ-6 시제품... 38 Ⅱ-7 기술개발 목표 대비 달성 비교표... 42...,대한민국,1711021943,양자암호통신 네트워크 구축을 위한 요소기술 개발,조석범
