BusinessNum,Job,EmployeeStatus,ReviewDate,TotScore,PromotionScore,WelfareScore,BalanceScore,CultureScore,ExecutiveScore,ReviewTitle,Advantage,Disadvantage,ForExecutive,GrowthYN,RecommendYN
7738101572,마케팅/시장조사,전직원,21-Jul,20.0,20.0,20.0,20.0,40.0,20.0,"""표면적으론 좋은 일 멋진 일 하는 곳 그러나 안에서는 영끌하게 만들어 영탈하는 그래서 남는건 나의 텅장과 탈탈털린 멘탈""","휴가 사용 자유로움 정신건강, 마음감기를 위해 뜻이 있는, 좋은 사람들이 모여있는 곳 다 친구같고 동아리 모임 같음 최신 노트북, 모니터 받을 수 있음 커피머신있음 예스맨이 될 수 있음","-너무 착한 직원들, 그러나 그렇지 못한 경영진, 직원들을 은근히 돌려 깜 -가스라이팅이 무엇인지 제대로 알 수 있게 됨 -인턴이 너무 많음 6개월에 한번씩 같이 했던 동료들이 바뀜 -야근을 지양한다하는데 야근하는게 당연해짐, 인턴인데 야근함 -야근수당은 차치하고 야근할 때 먹은 밥값, 퇴근할 때 교통비 등등 뭔가 있으면 좋겠는 거 모두 내돈내산, 인턴이라고 예외없음 -업무능력 배우고 싶었던 경력직 선배님들이 입사하시고 분위기를 느끼신건지 며칠내로 런함-진짜 현명하다고 생각함 -수평적문화라고 하나 이상하게 업다운이고 이상하게 군대문화 -5년 된 회사인데, 대학교 동아리 같음 -진짜 강력한 젊꼰이 있음 -임원들 업무능력이 부족해보임 -okr에 진심이라 내가 하고 있는일보다 okr 신경쓰는 시간이 더 많음 그래서 일이 자꾸 미뤄지고 그러다보면 자연스럽게 야근하고 내돈으로 밥먹고 가야함 -어제 늦게 퇴근하면 오늘 그나마 조금 늦게 출근하는데 근데 풀로 근무함 -다 필요없고 그냥 소모품이 됨",거기 모인 사람들은 트로스트가 하는 서비스가 좋아서 그래서 온 사람들인데 경영진들만 잘해서 그만큼 큰게 절대 아니란걸 깨닫길 본인들 밥그릇 챙길 시간에 트로스트를 위해 모인 사람들을 위해 아낌없이 지원해봤으면 함,비슷,이 기업을 추천하지 않습니다.
1298609511,IT/인터넷,현직원,20-Feb,100.0,80.0,80.0,60.0,60.0,100.0,"""하드웨어 디자인 소프트웨어 삼박자가 잘 갖춰진 빠르게성장하는 회사!""",하드웨어 실력이 탄탄하다. 구성원 모두가 자기주도적으로 업무를 수행하며 소통이 원활하다 스타트업의 강점인 빠른 의사결정이 시너지를 더한다,빠르게 성장하는 것이 단점이라면 단점. 저기주도적으로 일할 수 없다면 적응이 어렵다.,성장하는 스타트업에 걸맞는 활기찬 사무실 분위기 아주 좋고 앞으로도 함께 성장했으면 좋겠다,성장,이 기업을 추천 합니다!
1288609294,IT/인터넷,전직원,18-Nov,60.0,60.0,60.0,60.0,60.0,60.0,"""워라밸이 중요한 사람에게 추천하지만 입사 후 내 포지션이 어떻게 될 지 모른다.""","연차 사용이 비교적 자유롭고 월급이 밀리지 않음.
야근할만한 일이 별로 없어서 칼퇴근 가능.","칼퇴근은 가능하지만 커리어 쌓기에는 글쎄...잘 모르겠음.
결재 프로세스가 너무 길다.
입사 후 포지션이 바뀌는 경우를 많이 봄.",관리자가 아닌 실무자의 인원을 늘렸으면 좋겠다.,,이 기업을 추천하지 않습니다.
1058706583,유통/무역,현직원,21-Feb,40.0,60.0,40.0,20.0,60.0,40.0,"""처음에 일 빡세게 배우기 좋고 직원들끼리 사이 좋으나 이 외에 메리트는 크게 잘 모르겠음.""","생일 축하금 지급,자기개발비용 한달에 5만원까지 신청 가능
과장급 이하는 다들 격없이 친하게 지내 분위기 좋음
여름에 여름휴가 일주일씩 몰아서 씀","야근 잦음 (부서별 차이 있음) ,6시 칼퇴 거의 불가
연차 사용 눈치보이며 수당으로 받기 어려움
퇴직금 포함으로 연봉 계산",다른 걸 다 떠나서 퇴직금 미포함으로 연봉 측정해주세요,비슷,이 기업을 추천하지 않습니다.
1358607358,경영/기획/컨설팅,전직원,20-Feb,40.0,40.0,40.0,40.0,40.0,40.0,"""발전이 없을거 같은 회사 미래가 없는 회사 앞이 안보이는 회사 그냥 그래요""",장점이라고는 없지만 쥐어짜자면 자율 복장과 두발자유 점심 저녁식사를 준다는 점입니다. 월급은 안밀린다는거 그 말고는 하나도 없습니다.,"승진의 기회가 적고 , 윗사람들은 하는 일 없이 아랫사람만 시켜서 죽어나는 직무입니다. 각자의 직무가 아닌 여러종류를 하다보니 일의 순서가 없스니다.",직원들의 소리에 귀를 귀울여주세요 부탁합니다. 그래야 회사가 커요,,
1078700148,마케팅/시장조사,현직원,21-Aug,100.0,100.0,100.0,100.0,100.0,100.0,"""대표의 수평적 마인드가 적용되는 기업. SDN에 대한 임직원들의 자부심이 높은 기업.""","직원이 강남에 주차를 할 수 있는 기업, 업무에 대한 스트레스는 존재 하지만 회사차원에서 많은배려(음료,식대,교육지원등)를 해주는 기업. 출퇴근 시간이 자유로움.","완벽한 솔루션을 가지고 일하는 분이라면 비추, 아직 미완성의 솔루션.",개개인의 능력을 하나하나 끌어낼 수 있는 관심과 배려가 필요.,성장,이 기업을 추천 합니다!
1078601374,금융/재무,전직원,19-Feb,80.0,60.0,60.0,60.0,80.0,80.0,"""직원들로 스트레스를 받는건 전혀 없는데 일 자체가 조금 스트레스 일 수있음 그럭저럭좋은편""",직원들이 전체적으로 인성이 좋음. 서로 챙겨주는 분위기.,야근같은건 없지만 일하는거에 비해 급여가 엄청 좋은건 아님.,급여인상이나 복지가 조금 더 좋아졌으면 하는 바램이 있지만 전체적으로 사람이 좋아서 다니게됨,성장,이 기업을 추천 합니다!
1078703725,미디어/홍보,전직원,19-Apr,20.0,20.0,20.0,20.0,20.0,20.0,"""컨텐츠에 관해 알고 싶으면 입사하면 '아 이렇게 하면 망하는구나'라는 걸 배울 수 있는 회사입니다. 직원들(사원급)끼리 많이 친해질 수 있는 기회가 있습니다.""",일 안 배우고 못 하는 척하면 계속 일 안할 수 있음. 팀장급도 업무에 관해 모르기 때문에 그냥 몰라요 안해요 하면 안할 수 있음. 주변에 밥먹을데 많음(맛은 그저 그럼),극꼰대문화로 별에 별 잡무를 다 맡아서 해야하고 분업이 안되기 때문에 모든 일을 맡아서 해야한다. 일개 사원이 모든 프로젝트의 책임을 물어서 욕을 먹기도 함. 윗사람들은 똥을 싸서 아래 사원들에게 보내줌.,그냥 나쁜 짓 좀 안하고 가만히 밑에 사람들 일하는거만 지켜봐줘도 더 발전 할 수있음.,,이 기업을 추천하지 않습니다.
3228608495,IT/인터넷,전직원,20-May,20.0,20.0,20.0,40.0,20.0,20.0,"""신입이라면 입사하겠지만 경력직이라면...""",업무가 많이 없어서 개인시간이 많음 거의 대부분 정시 퇴근이 가능한 편,일이 많지 않기 때문에 경력을 쌓기 어려움 업무체계가 잡혀있지 않아 비효율적인 업무에 시간이 많이 소요,적극적인 투자와 직원들의 의견 반영이 필요,,
2018100155,연구개발,전직원,20-Apr,60.0,60.0,80.0,80.0,100.0,100.0,"""업무 분담이 잘 안되어 있고 cra가 너무 많은 일을 하는 회사""","연차를 눈치 안보고 사용할 수 있음
간식이 있고 알바생이 아침마다 계란 쪄줌
알바생이 아침, 점심에 겉옷 스타일러 돌려줌
같이 일하는 동료들이 좋아서 분위기가 좋음
점심시간이 1시간 10분임","건강기능식품 과제가 많아서 cra 커리어에 도움이 되지 않음
회사 노트북 7대, 휴대용 스캐너 1개, 에그 1개
Cra 수는 많으나 기자재 수가 너무 적음
외근갈때마다 빌려가야해서 너무 불편함
또한 usb도 매번 외근가기전에 빌려야하며 필요한것을 담아야하여 너무나도 불편함
Cra가 하는 업무가 너무 많음
Csr 작성을 cra가 하는데 mw, dm팀이 수기로 검토해서 주면 또 cra가 수정해야함.
외근이 주가 되어야하는데 내근일이 너무 많아서 내근시에 야근을 해야함.
예전에는 protocol, crf도 cra가 만들었다고 함
현재 e-crf로 바뀌면서 dm팀이 crf를 만드는데 변경사항이 생길시 변경대비표는 cra가 만들어야 함
어느 부분이 바뀌었는지 직접 찾아서 변경대비표를 만들어야해서 너무 불편함
Paper crf도 많은데 택배 이용이 불가능하여 캐리어 끌고 가서 cra가 직접 가져와야함
건강기능식품이라고 해서 쉽고 야근 없는게 아님
자잘한 업무+제대로 되지 않은 업무분담으로 인하여 야근을 함
왜 내가 이런일로 야근을 해야하는지 가끔 현타옴
Crc 경력을 쳐줘서 crc 한 사람들이 주임 직급으로 들어옴
근데 crc 경력이 1년 이상이여도 사원으로 들어오기도 함
무슨 기준으로 주임과 사원으로 나뉘는지 모르겠음
이 때문에 사원보다 주임이 많은 회사임
신입 cra를 많이 뽑지만 교육이 이루어지지 않음
전체적인 교육은 사장님 및 행정팀 교육이 이루어지며
Cra 업무에 대한 교육은 없음
인계받을 과제가 정해지면 inhouse handover, onsite handover 한번 후에 교육없이 그냥 일을 시작하게 됨
기관 핸드오버 방문시에도 cra끼리만 방문하여 연구의 끝에는 항상 똥이 있음
Cra가 의뢰자와 연락하는 first contact person임
연구비 관련 문제나 중요한 문제들도 cra가 직접 의뢰자와 통화하며 혼자 헤쳐나가야함","신입 cra들에게 교육을 좀 더 잘해줬으면 좋겠습니다.
또한 업무분담이 잘 되었으면 좋겠습니다.
외근이 많은 cra에게는 개인 usb 지급이 필요하다고 생각합니다.
사람들이 좋은 회사여서 단점이 조금 보완된다면 cra가 오래 근무할꺼같습니다.",성장,이 기업을 추천 합니다!
2148606909,서비스/고객지원,전직원,21-May,20.0,20.0,20.0,20.0,20.0,100.0,"""마음의 상처를 심하게 주는 곳... 마포역 도원빌딩 키움증권 상담원 너무 사람을 막대합니다. ㄱㅇㅎ라는 사람과 ㄱㄷㅎ라는 사람...""",장점은 월급 제때 잘 주고 휴가 보장해주는 거 말곤 없는듯요,인격모독이나 갑질이 너무 심합니다. 사람 취급을 안해요.,직원 교육좀 제대로 시켜주셨으면 좋겠네요.........,,
2118802388,전직원,서울,,20.0,20.0,20.0,20.0,20.0,20.0,"""엘지유플러스 통신 인프라 대리점 회사이면서 솔루션을 가지고 나름 서비스를 하고 있는 회사 입니다. 통신영업, 솔루션영업을 병행으로 함.""",엘지유플러스 대리점 급여는 15일 휴일이면 그다음날 그정도로 직원보다는 회사가 먼저인것 처럼 생각하는 기업입니다. 직원을 하나의 부속품처럼 생각합니다.,두서없이 일이 되고 있음 시킨일이 있는데 또 시키고 다시하고 그래서 다시하고 그렇게 하다보매면 한것없다고 머라고 하심,주식회사 솔브원이지 개인사업자 솔브원이 아닙니다.,,
1208800283,경영/기획/컨설팅,현직원,21-Feb,100.0,100.0,80.0,100.0,100.0,80.0,"""꾸준히 발전해가는 회사. 구성원도 비전을 갖고 일할수있음""","1. 저연차의 직원에게도 독자적으로 프로젝트를 수행할 수 있는 큰 권한이 주어짐 2. 부서이동이 자유로운 편. 능력만 된다면 원하는 커리어를 쌓을 수 있는 기회가 자주 오는것같아 좋은것 같습니다 3. 직원복지가 좋음. 매월 복지포인트로 도서구입 등 지원됨. 실무자의 마케팅세미나, 인공지능 세미나 같은 교육을 업무시간에 자유롭게 들을 수 있어서 역량개발에 도움이 됨 4. 공무원 뺨치는 워라밸. 하루 7시간 근무하면 퇴근함.. 집에서 할게없음 5. 좋은 사내문화 및 사람들. 수평적인 의사소통 가능. 꼰대없고 정이 많이 가는 직원들",고인물 몇명은 월급루팡인듯함.. 쉽게 사람을 내치는 회사가 아니란걸 본인도 알아서 계속 월급루팡짓을 해서 열심히 일하는 다른사람들 의욕을 깎아먹음.,규모가 작은 스타트업이다보니 구성원 한명한명의 역량이 중요하므로 월급루팡에게는 단호하게 대처해줬으면 좋겠음,성장,이 기업을 추천 합니다!
2048105704,,전직원,21-Dec,100.0,100.0,100.0,100.0,100.0,100.0,"""판넬, 창호, 조적회사 종합건설도 운영중임
여러 많은 현장 갈 수있음""","회식비 지원, 근무지 위치 다양함 발전소 위주로 많이함","출퇴근시간 명확하게 할 수있음 바쁘지 않을때만
바쁘면 못함","발전소 위주여서 다른 현장 경험을 할 수 있는 기회가 적음
더 다양한 현장을 경험해보고싶음",성장,이 기업을 추천 합니다!
3548601233,마케팅/시장조사,현직원,21-Nov,60.0,40.0,40.0,60.0,20.0,40.0,"""절이 싫으면 중이 떠나라 라는 식의 마인드""","지하철 역이랑 가깝다
버스 정거장이랑 가깝다
그냥 이정도","매번 하는 일 같음
딱히 개인의 발전에 도움이 될까 싶음
직원들 마인드도 딱히,, 그냥 자기가 하기 싫은건 남한테 떠넘기기 바쁨",진심으로 좀 직원을 생각해주면 좋겠다,,이 기업을 추천하지 않습니다.
2118600445,경영/기획/컨설팅,전직원,19-Oct,40.0,60.0,40.0,60.0,40.0,40.0,"""커뮤니케이션도 엉망이고 체계적이지 못함. 발전가능성 없어 보임""","헬스장 지원비, 금연비 나옴. 중소기업으로서 국가지원 받을 수 있는 혜택은 웬만하면 받을 수 있음. 사내에 새로운 문화를 구축하고 직원들의 새로운 아이디어를 환영함","설,추석 보너스 없음. 새로운 문화를 구축하지만 곧 흐지브지됨. 개인적인 일로 부려먹는 관리자...","커뮤니케이션을 위한 체계를 튼튼히 구축했으면 좋겠음. 진행상황에 대한 설명없이 업무 돌리고, 똑같은 일을 여려명이 돌아가면서 하고 있음. 시간낭비라고 느낌... 개인적인 일도 그만 시키고 직원에 대한 존중 좀...",비슷,이 기업을 추천하지 않습니다.
1178105378,생산/제조,전직원,21-Jun,40.0,40.0,60.0,60.0,40.0,40.0,"""자기 주장이 강한 임원진의 한마디에 휘둘려 졸졸 따라다니는 전형적인 보수 문화 기업""",삼성의 1차 밴더로서 비위만 잘 맞춰주면 매출 생산 가능,"이미 연줄이나 지연관계에 얽힌 사람들로 구성하여 회사 내에서도 파가 갈려있고, 운에 의해 매출이 만들어지며 성장 가능성에 대한 고민이 없음","신규 사업에 대한 발굴을 적극적으로 해야하며, 군대 문화와 꽉 막힌 규정등도 바꿔야 유연하고 효율적인 작업 체계가 성립될 것으로 보임",,
1888701458,디자인,전직원,21-Aug,20.0,40.0,20.0,20.0,40.0,40.0,"""임금이 적고 야근은 필수, MD가 디자이너를 밥으로 보는 아이러니함(??)""","일을 너무많이해서 실력이 빨리늘음, 같은 팀원들의 인성이 좋음,","야근, 퇴직날까지 야근, md가 디자이너를 우습게 앎 같은팀원인디자이너도 서로 못도울정도로 일이 많습니다.ㅋㅋㅋㅋㅋㅋ같은 노동자끼리 그러지맙시다 인성좀",임금좀 높히면서 부려먹으세요....ㅠㅠ 그리고 파벌 좀 제재해주세요,비슷,이 기업을 추천하지 않습니다.
1058605048,,전직원,19-Sep,20.0,40.0,20.0,20.0,20.0,20.0,"""지연학연혈연으로 입사한 사람이 대부분으로, 매우 지나치게 가족적인 분위기.
개발자들에 비해 컨텐츠들은 본사에서 편하게 출퇴근시간 잘 지키며 업무가 가능하지만,
개발자들은 여기돌리고 저기돌리기 바쁨.
요즘 시대에 안맞게 워라밸을 포기하고 회사를 위해 희생하길 바람.
야근수당, 연차수당, 휴가사용 기대하면 안됨.""","금융권에선 나름 알아주긴하고, 명절에 상여금주고, 인센티브도 주긴하는데 이거말곤 장점을 찾아보기 힘듦. 인센티브는 무슨 기준인지 잘 모르겠음.",#NAME?,"소수의 희생으로 회사의 미래를 꿈꾸지 말고, 직원들 얘기좀 잘 들어보세요.
복지도 없고, 직원 관리도 안되며, 인력도 별로 없는데, 주구장창 야근만 해서 될 일이 아닌 것 같습니다.",비슷,이 기업을 추천하지 않습니다.
