BusinessNum,patentTitle,abstract,country,nationCode,pubReg,ipcInfo,applicationDate,applicationNumber,issueDate,patentNumber,deepLink
1272202967,공기청정기가 부설된 투광등,"본원 디자인 '공기청정기가 부설된 투광등'의 형상, 모양 또는 이들의 결합을 디자인의 창작내용의 요점으로 함.  ",ko,한국(KO),등록디자인,,,,2020-12-10,30-2020-0060998,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3020200060998
1051808341,직물지,'직물지'의 표면에 표현된 무늬의 모양을 디자인 창작내용의 요점으로 함. ,ko,한국(KO),등록디자인,,,,2018-03-23,30-2018-0014086,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3020180014086
1223107764,땅 안으로부터 열을 이용하여 전기를 생성하는 시스템 및 방법,지열 형성부로부터 에너지를 생산하기 위한 시스템 및 방법.열 교환기는 지열 형성부로부터 열을 흡수하기 위한 우물 내에 배치될 수 있다.열 교환기는 높은 열 전도성 물질을 사용하여 우물 안에 지지될 수 있다.열 교환기는 2차 열 교환기 및 터빈을 구비하는 유기 랭킨 사이클 엔진에 연결된다.1차 및 2차 열 전달 유체들은 유기 랭킨 사이클의 효율을 최대화하기 위해 선택된다.,ko,한국(KO),공개,"['F24T-010/00', 'F03G-007/04', 'F24T-010/15', 'F24T-010/17']",2020-09-16,10-2020-0107928,2020-04-28,10-2020-7012467,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KUPA&cn=KOR1020207012467
4031301928,상품 정보 관리 방법 및 이를 지원하는 서비스 장치,"본 발명은 상품 정보 관리 방법 및 이를 지원하는 서비스 장치를 개시한다. 상기 서비스 장치는 서버 통신 회로 및 상기 서버 통신 회로와 기능적으로 연결되는 서버 프로세서를 포함할 수 있다. 상기 서버 프로세서는 상기 서버 통신 회로를 기반으로 사용자 단말과 통신 채널을 형성하고, 상기 사용자 단말로부터 쿼리 이미지를 수신하고, 상기 쿼리 이미지에 포함된 적어도 하나의 객체에 대응하는 복수의 상품 객체를 포함하는 검색 결과를 상품 관련 이미지 DB에서 수집하고, 상기 복수의 상품 객체들의 점수 정보를 획득하고, 상기 점수 정보를 기반으로 상기 사용자 단말에 우선하여 제공할 일정 개수의 상품 객체들을 선별하는 방식으로 상기 검색 결과를 재배열하고, 상기 재배열된 검색 결과의 적어도 일부를 상기 사용자 단말에 전송하도록 설정될 수 있다.",ko,한국(KO),공개,"['G06F-016/00', 'G06Q-030/06', 'G06Q-030/02']",2020-03-04,10-2020-0023095,2018-08-24,10-2018-0099481,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KUPA&cn=KOR1020180099481
8174309718,수요예측기반 콜택시서비스 시스템,"본 발명에 따른 수요예측기반 콜택시서비스 시스템(1)은, 시스템의 관리에 필요한 프로그램과 데이터가 구축된 인터넷 가능한 관리컴퓨터(11)를 구비하고, 고객으로부터의 콜신청에 대해 택시기사를 선택하여 콜택시서비스를 제공하며, 고객으로부터 제공 받은 '택시수요 유발 가능 이벤트 정보'를 포함한 '택시수요 예측정보'를 형성하여 택시기사에게 제공하는 관리서버(10); 설치된 고객용 어플리케이션을 통해 관리서버(10)에 접속하여, 택시수요 유발 가능 이벤트 정보를 입력하여 등재하는, 고객 소지의 고객스마트폰(20); 및 설치된 택시기사용 어플리케이션을 통해 관리서버(10)에 접속하여, 관리서버(10)로부터 택시수요 유발 가능 이벤트 정보를 포함한 택시수요 예측정보를 전송받는 택시기사 소지의 택시기사스마트폰(30); 을 포함하고, 택시기사스마트폰(30)을 통해 관리서버(10)로부터 전송받은 택시수요 유발 가능 이벤트 정보를 포함한 택시수요 예측정보에 기초하여, 택시기사가 택시수요를 미리 예측하고 대처할 수 있는 것을 특징으로 한다. ",ko,한국(KO),공개,['G06Q-050/30'],2016-07-01,10-2016-0076776,2014-12-23,10-2014-0187260,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KUPA&cn=KOR1020140187260
6211700042,"건축용 내,외장재","본원 '건축용 내,외장재' 디자인의 형상과 모양의 결합을 디자인창작내용의 요점으로 함. ",ko,한국(KO),등록디자인,,,,2021-08-18,30-2021-0039053,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3020210039053
2302808785,파이프의 리크 테스트 장치 및 방법,"본 발명의 일 실시 예에 따르면, 제1직선 상의 구동축이 구비되는 구동부; 제1직선을 왕복 가능하도록 구동축에 결합되는 작동로드; 및 작동로드에 결합되어 작동로드가 제1직선을 왕복할 때, 오므라지거나 벌어지는 동작을 하는 지그부; 를 포함하는 파이프의 리크 테스트 장치에 있어서, 지그부는 막대형상으로 형성되며, 일단은 자유회전 가능하게 고정부에 회동결합되고 타단은 자유단이며, 적어도 일부에 제1직선과 경사진 제2직선 상의 관통공이 형성된 한 쌍의 레그부; 제2직선을 왕복 가능하도록 관통공에 삽입 결합되는 제1부재와 작동로드에 결합되는 제2부재로 이루어지는 걸림부재; 및 한 쌍의 레그부의 타단에 회동 가능하게 결합되는 한 쌍의 가이드부; 를 포함하는 것을 특징으로 하는 파이프의 리크 테스트 장치가 개시된다.",ko,한국(KO),등록,"['F15B-013/02', 'F16L-055/00', 'G01M-003/28']",,,2017-09-11,10-2017-0115738,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020170115738
1222408978,동영상 콘텐트에 저작권 정보를 가상 삽입하는 방법 ,"동영상 콘텐트에 저작권 정보를 가상 삽입 하는 방법이 개시되어 있다. 동영상 콘텐트에 저작권 정보를 가상 삽입하는 방법은, 디지털 콘텐트로부터 적어도 하나의 I-프레임을 추출하고, 추출된 적어도 하나의 I-프레임에서 외각의 배경부분에서 매크로 블록을 선택하고, 선택된 상기 매크로 블록을 다수 개의 서브 샘플링 블록으로 분할하고, 상기 서브 샘플링 블록에서 적어도 2개의 블록 영역을 선택하고, 각각의 상기 블록 영역의 열벡터의 평균 값과, 대응된 블록 영역이 포함된 서브 샘플링 블록의 DC 값의 차이 값을 산출하고, 상기 평균 값과 차이 값이 상대적으로 작은 적어도 2개의 열벡터를 검출하고, 검출된 상기 적어도 2개의 열벡터의 값과 유통 로그 정보 값의 차이 값을 저장한다.따라서, 동영상 콘텐트를 전혀 손상하지 않고도 저작권 정보를 연계시킬 수 있다.",ko,한국(KO),등록,"['H04N-021/835', 'H04N-021/4627']",2017-04-26,10-2017-0045154,2017-01-31,10-2017-0013853,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020170013853
1273002717,흡연부스,'흡연부스'의 형상 및 모양의 결합을 디자인창작내용의 요점으로 함. ,ko,한국(KO),등록디자인,,,,2021-10-15,30-2021-0048912,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3020210048912
1132204030,마이크로 구조체 및 이의 제조 방법,"본 발명은 마이크로 구조체형 화장료 및 이의 제조 방법에 관한 것이다. 상기 마이크로 구조체형 화장료는 피부 내에서 용해될 수 있으며, 특정 조성비로 구성되므로 인해 정량화 효율이 증가된 것을 특징으로 한다.",ko,한국(KO),공개,"['A61K-008/02', 'A61K-008/73', 'A61Q-019/00', 'A61K-008/67', 'A61K-008/60', 'A61K-008/34']",2022-06-22,10-2022-0085373,2020-12-15,10-2020-0175385,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KUPA&cn=KOR1020200175385
6151206768,골프공 및 그 제조방법,"본 발명은 골프공 및 그 제조방법에 관한 것으로, 골프공을 구성하는 재질을 변경하면서 종전 제조 공정을 변동 없이 적용하거나 혹은 단축 적용하고도 타구감과 비거리가 개선된 골프공을 제공할 수 있다. ",ko,한국(KO),등록,"['A63B-027/02', 'A63B-037/14', 'A63B-037/00', 'A63B-045/00']",2015-02-10,10-2015-0015068,2013-07-31,10-2013-0090555,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020130090555
1260200324,공조기용 프레임,'공조기용 프레임'의 형상과 모양의 결합을 디자인창작내용의 요점으로 함. ,ko,한국(KO),등록디자인,,,,2012-06-26,30-2012-0031149,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3020120031149
6110809861,굴착기,본건 '굴착기'의 형상 및 모양의 결합을 디자인의 창작내용의 요점으로 함.  ,ko,한국(KO),등록디자인,,,,2021-11-16,30-2021-0054624,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3020210054624
1211709810,포스 단말 장치,"본 발명은 포스 단말 장치에 관한 것으로, 그 장치는 본체 및 상기 본체에 결합된 모니터를 구비하며, 상기 본체는 본체의 외형을 형성하며, 착탈 가능한 본체 커버를 구비하는 본체 케이스; 본체 케이스 내부에 위치하며, 본체 케이스에 적어도 일측이 고정되어 회전됨에 따라 개폐 가능하도록 구성되는 메인보드부; 및 본체 케이스의 내면에 고정되는 서브보드부를 포함하고, 메인보드부가 닫혀진 상태에서는 메인보드부 내에 구비된 메인보드와 본체 케이스의 내면에 고정된 서브보드부가 외부로부터 은폐되며, 메인보드부가 회전되어 열려진 상태에서는 메인보드부 내에 구비된 메인보드와 상기 서브보드부가 함께 외부에 노출된다.",ko,한국(KO),공개,['G07G-001/12'],2016-05-13,10-2016-0052869,2014-10-29,10-2014-0148037,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KUPA&cn=KOR1020140148037
6163004720,의자,'의자'의 형상과 모양의 결합을 디자인창작 내용의 요점으로 함. ,ko,한국(KO),등록디자인,,,,2020-01-09,30-2020-0001124,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3020200001124
1291806265,폭발확관을 이용한 다이스캐스팅 금형의 냉각채널 이종접합방법,"본 발명은 폭발확관을 이용한 다이스캐스팅 금형의 냉각채널 이종접합방법과 이에 의해 형성된 다이캐스팅 금형에 관한 것으로, 그 목적은 폭발확관에 의해 열처리된 다이캐스트 금형의 냉각홀에 구리관을 일체로 이종접합하여, 다이캐스트 금형의 생산성 및 냉각효율을 향상시키고, 금형의 수명을 연장할 수 있는 폭발확관을 이용한 다이스캐스팅 금형의 냉각채널 이종접합방법과 이에 의해 형성된 다이캐스팅 금형을 제공하는 것이다.본 발명은 다이캐스팅 금형의 냉각홀내에 이종접합되는 구리관의 길이 및 형상에 맞게 확장관을 가공하고, 확장관의 중앙에 길이방향으로 폭약삽입홀을 가공하는 확장관 가공단계; 상기 폭약삽입홀내로 줄폭약을 삽입하는 폭약설치단계; 상기 냉각홀과 일정한 갭(G)이 유지되도록 냉각홀내로 구리관을 삽입하는 구리관 삽입단계; 상기 구리관내로 확장관을 끼움설치하는 확장관 설치단계; 전기뇌관에 의한 줄폭약의 폭발에 의해, 줄폭약의 폭발에너지가 확장관에 전달되고, 폭발에너지에 의해 확장관이 구리관방향으로 폭발확관되어 냉각홀의 내면에 구리관을 접합시키는 구리관 접합단계;를 통해, 냉각홀내에 열전도도가 우수한 구리관이 폭발확관에 의해 일체화된 다이캐스팅 금형을 제조하도록 되어 있다. ",ko,한국(KO),등록,"['B23K-103/22', 'B23K-020/08', 'B23K-103/18', 'B22D-017/22']",2017-05-19,10-2017-0055037,2015-11-10,10-2015-0157173,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020150157173
1191907285,B 세포 악성종양 및 다른 암을 치료하는데 유용한 자가 T 세포 및 그의 조성물의 생산 방법 ,"T 세포의 제조 방법이 본원에 제공된다.특정 실시양태에서, 표적 세포의 표면 상의 특이적 항원 모이어티를 인식하는 세포 표면 수용체를 발현하는 T 세포의 제조 방법이 제공된다.이러한 방법은 (1) 공여 대상체로 얻은 림프구의 집단을 농축하는 단계; (2) 림프구의 집단을 1종 이상의 T-세포 자극제로 자극하여 활성화된 T 세포의 집단을 생산하며, 여기서 자극은 무혈청 배양 배지를 사용하여 폐쇄 시스템에서 수행되는 것인 단계; (3) 활성화된 T 세포의 집단을 단일 사이클 형질도입을 사용하여 세포 표면 수용체를 코딩하는 핵산 분자를 포함하는 바이러스 벡터로 형질도입시켜 형질도입된 T 세포의 집단을 생산하며, 여기서 형질도입은 무혈청 배양 배지를 사용하여 폐쇄 시스템에서 수행되는 것인 단계; 및 (4) 형질도입된 T 세포의 집단을 미리 결정된 시간 동안 확장시켜 조작된 T 세포의 집단을 생산하며, 여기서 확장은 무혈청 배양 배지를 사용하여 폐쇄 시스템에서 수행되는 것인 단계를 포함할 수 있으나, 이에 제한되지는 않는다.또한, 본원에 기재된 방법에 의해 생산되는 조작된 T 세포의 집단 및 그의 제약 조성물이 본원에 제공된다.",ko,한국(KO),공개,"['A61K-035/17', 'C07K-014/725', 'A61K-039/00', 'C07K-016/28', 'A61K-038/17', 'C12N-005/0783']",2022-08-26,10-2022-0119176,2022-08-11,10-2022-7027811,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KUPA&cn=KOR1020227027811
1082406448,주입장치의 압력을 자동제어함과 동시에 품질이 우수한 균열보수제를 주입하고 균열 제원에 따라 적정량의 균열보수제를 주입하여 구조물의 손상을 방지할 수 있는 균열보수공법,"본 발명은 콘크리트의 균열부위를 보수하기 위한 공법에 관한 것으로서, 보다 상세하게 설명하면, 콘크리트 구조물 등의 균열부위에 적용되어 빈번히 발생되는 균열부위의 내구성능 회복을 위한 보수공법으로서, 균열부위를 체크한 후 면처리하고, 퍼티제로 씰링한 후 패커를 설치하기 위한 삽입홀을 천공하며, 상기 삽입홀에 패커를 삽입하여 설치하되, 상기 패커의 상부가 돌출되도록 삽입하여 설치하고, 주입장치를 상기 패커의 상부에 연결하여 자동으로 제어되는 공기압에 의해 고압으로 품질이 우수한 균열보수제를 주입하여 저압에 비해 빠른 시난내 주입이 가능하고, 미세한 균열에 이물질의 방해 없이 주입함과 동시에 균열 제원에 따라 적정량의 균열보수제를 주입할 수 있으며, 상기 패커를 제거한 후 상기 패커가 제거된 삽입홀에 균열보수제를 추가로 주입한 후 양생한 다음 표면보호재를 도포하여 마감함으로써, 콘크리트 균열부위의 보수에 따른 고강도 압축강도와 부착강도를 충전시키며, 내구성과 작업성이 주입장치의 압력을 자동제어함과 동시에 품질이 우수한 균열보수제를 주입하고 균열 제원에 따라 적정량의 균열보수제를 주입하여 구조물의 손상을 방지할 수 있는 균열보수공법에 관한 기술분야가 개시된다.또한, 본 발명은 경화제와 퍼티제에 혼합하는 라텍스가 에폭시 수지의 공극 및 콘크리트 구조물의 공극을 메우는 역할을 수행하여 콘크리트 구조물과의 접착성 향상 및 우수한 방수성, 장기 내구성을 개선할 수 있는 효과를 얻을 수 있다.또한, 본 발명은 퍼티제에 에폭시 수지, 충진제, 경화제, 섬유 등을 포함시켜 균열부위 주변과의 접착성을 향상시키는 동시에 우수한 방수성 및 장기 내구성을 증가시키도록 하는 효과를 얻을 수 있다.또한, 본 발명은 알콕시실란과 실리카 졸 또는 나노실리케이트가 균열부위에 침입하여 균열내에 존재하는 시멘트의 수산화칼슘과 반응하므로 균열을 봉합하고, 나아가 시멘트의 모세관에 침입하여 함침됨으로서, 발수층을 형성함을 통해 우수한 방수효과를 얻을 수 있다.또한, 본 발명은 주입장치를 통해 고압으로 균열부위에 균열보수제를 주입함으로써, 미세한 균열에 이물질의 방해 없이 균열보수제의 주입이 가능하여 보다 신속하고, 쉽게 콘크리트 균열부위의 우수한 보수가 이루어질 수 있도록 하는 효과를 얻을 수 있다.",ko,한국(KO),등록,"['E04G-023/02', 'C09D-163/00', 'C09D-005/34', 'C09D-201/00', 'C09D-007/63', 'C09D-007/65', 'C09D-007/61']",,,2021-05-28,10-2021-0069163,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020210069163
